State Code,District Code,Sub District Code,Level,Area Name
15.0,283.0,1902.0,SUB-DISTRICT,Darlawn
15.0,283.0,1903.0,SUB-DISTRICT,Phullen
15.0,283.0,1904.0,SUB-DISTRICT,Aibawk
15.0,283.0,1901.0,SUB-DISTRICT,Tlangnuam (Part)
15.0,283.0,1905.0,SUB-DISTRICT,Thingsulthliah (Part)
15.0,284.0,0.0,DISTRICT,Champhai
15.0,284.0,1906.0,SUB-DISTRICT,Ngopa
15.0,284.0,1907.0,SUB-DISTRICT,Khawzawl
15.0,284.0,1908.0,SUB-DISTRICT,Champhai
15.0,284.0,1909.0,SUB-DISTRICT,Khawbung
15.0,284.0,1911.0,SUB-DISTRICT,East Lungdar (Part)
15.0,285.0,0.0,DISTRICT,Serchhip
15.0,285.0,1905.0,SUB-DISTRICT,Thingsulthliah (Part)
15.0,285.0,1910.0,SUB-DISTRICT,Serchhip
15.0,285.0,1911.0,SUB-DISTRICT,East Lungdar (Part)
15.0,286.0,0.0,DISTRICT,Lunglei
15.0,286.0,1912.0,SUB-DISTRICT,West Bunghmun
15.0,286.0,1913.0,SUB-DISTRICT,Lungsen
15.0,286.0,1914.0,SUB-DISTRICT,Lunglei
15.0,286.0,1915.0,SUB-DISTRICT,Hnahthial
15.0,287.0,0.0,DISTRICT,Lawngtlai
15.0,287.0,1916.0,SUB-DISTRICT,Chawngte
15.0,287.0,1917.0,SUB-DISTRICT,Lawngtlai
15.0,287.0,1918.0,SUB-DISTRICT,S' Bungtlang 
15.0,287.0,1919.0,SUB-DISTRICT,Sangau
15.0,288.0,0.0,DISTRICT,Saiha
15.0,288.0,1920.0,SUB-DISTRICT,Tuipang
15.0,288.0,1921.0,SUB-DISTRICT,Saiha
16.0,0.0,0.0,STATE,TRIPURA
16.0,289.0,0.0,DISTRICT,West Tripura 
16.0,289.0,1922.0,SUB-DISTRICT,Mohanpur
16.0,289.0,1923.0,SUB-DISTRICT,Hezamara
16.0,289.0,1924.0,SUB-DISTRICT,Padmabil
16.0,289.0,1925.0,SUB-DISTRICT,Khowai
16.0,289.0,1926.0,SUB-DISTRICT,Tulashikhar
16.0,289.0,1927.0,SUB-DISTRICT,Kalyanpur
16.0,289.0,1928.0,SUB-DISTRICT,Teliamura
16.0,289.0,1929.0,SUB-DISTRICT,Mungiakumi 
16.0,289.0,1930.0,SUB-DISTRICT,Mandai
16.0,289.0,1931.0,SUB-DISTRICT,Jirania
16.0,289.0,1932.0,SUB-DISTRICT,Dukli
16.0,289.0,1933.0,SUB-DISTRICT,Jampuijala
16.0,289.0,1934.0,SUB-DISTRICT,Bishalgarh
16.0,289.0,1935.0,SUB-DISTRICT,Boxanagar
16.0,289.0,1936.0,SUB-DISTRICT,Melaghar
16.0,289.0,1937.0,SUB-DISTRICT,Kathalia
16.0,290.0,0.0,DISTRICT,South Tripura 
16.0,290.0,1938.0,SUB-DISTRICT,Killa
16.0,290.0,1939.0,SUB-DISTRICT,Amarpur
16.0,290.0,1940.0,SUB-DISTRICT,Ompi
16.0,290.0,1941.0,SUB-DISTRICT,Matarbari
16.0,290.0,1942.0,SUB-DISTRICT,Kakraban
16.0,290.0,1943.0,SUB-DISTRICT,Rajnagar
16.0,290.0,1944.0,SUB-DISTRICT,Hrishyamukh
16.0,290.0,1945.0,SUB-DISTRICT,Bokafa 
16.0,290.0,1946.0,SUB-DISTRICT,Karbuk
16.0,290.0,1947.0,SUB-DISTRICT,Rupaichhari
16.0,290.0,1948.0,SUB-DISTRICT,Satchand
16.0,291.0,0.0,DISTRICT,Dhalai
16.0,291.0,1949.0,SUB-DISTRICT,Salema
16.0,291.0,1950.0,SUB-DISTRICT,Manu
16.0,291.0,1951.0,SUB-DISTRICT,Ambassa
16.0,291.0,1952.0,SUB-DISTRICT,Chhamanu
16.0,291.0,1953.0,SUB-DISTRICT,Dumburnagar
16.0,292.0,0.0,DISTRICT,North Tripura
16.0,292.0,1954.0,SUB-DISTRICT,Gournagar
16.0,292.0,1955.0,SUB-DISTRICT,Kadamtala
16.0,292.0,1956.0,SUB-DISTRICT,Panisagar
16.0,292.0,1957.0,SUB-DISTRICT,Damchhara
16.0,292.0,1958.0,SUB-DISTRICT,Pencharthal
16.0,292.0,1959.0,SUB-DISTRICT,Kumarghat
16.0,292.0,1960.0,SUB-DISTRICT,Dasda
16.0,292.0,1961.0,SUB-DISTRICT,Jampuii hills
17.0,0.0,0.0,STATE,MEGHALAYA
17.0,293.0,0.0,DISTRICT,West Garo Hills
17.0,293.0,1962.0,SUB-DISTRICT,Selsella
17.0,293.0,1963.0,SUB-DISTRICT,Dadenggiri 
17.0,293.0,1964.0,SUB-DISTRICT,Tikrikilla 
17.0,293.0,1965.0,SUB-DISTRICT,Rongram
17.0,293.0,1966.0,SUB-DISTRICT,Betasing 
17.0,293.0,1967.0,SUB-DISTRICT,Zikzak 
17.0,293.0,1968.0,SUB-DISTRICT,Gambegre 
17.0,293.0,1969.0,SUB-DISTRICT,Dalu 
17.0,294.0,0.0,DISTRICT,East Garo Hills
17.0,294.0,1970.0,SUB-DISTRICT,Resubelpara 
17.0,294.0,1971.0,SUB-DISTRICT,Dambo Rongjeng 
17.0,294.0,1972.0,SUB-DISTRICT,Kharkutta
17.0,294.0,1973.0,SUB-DISTRICT,Songsak 
17.0,294.0,1974.0,SUB-DISTRICT,Samanda 
17.0,295.0,0.0,DISTRICT,South Garo Hills
17.0,295.0,1975.0,SUB-DISTRICT,Chokpot 
17.0,295.0,1976.0,SUB-DISTRICT,Gasuapara 
17.0,295.0,1977.0,SUB-DISTRICT,Baghmara 
17.0,295.0,1978.0,SUB-DISTRICT,Rongara 
17.0,296.0,0.0,DISTRICT,West Khasi Hills
17.0,296.0,1979.0,SUB-DISTRICT,Mawshynrut
17.0,296.0,1980.0,SUB-DISTRICT,Nongstoin
17.0,296.0,1981.0,SUB-DISTRICT,Mawthadraishan
17.0,296.0,1982.0,SUB-DISTRICT,Mairang
17.0,296.0,1983.0,SUB-DISTRICT,Ranikor
17.0,296.0,1984.0,SUB-DISTRICT,Mawkyrwat
17.0,297.0,0.0,DISTRICT,Ribhoi
17.0,297.0,1985.0,SUB-DISTRICT,Umling 
17.0,297.0,1986.0,SUB-DISTRICT,Jirang 
17.0,297.0,1987.0,SUB-DISTRICT,Umsning 
17.0,298.0,0.0,DISTRICT,East Khasi Hills
17.0,298.0,1988.0,SUB-DISTRICT,Mawphlang
17.0,298.0,1989.0,SUB-DISTRICT,Mylliem
17.0,298.0,1990.0,SUB-DISTRICT,Mawryngkneng
17.0,298.0,1991.0,SUB-DISTRICT,Mawkynrew
17.0,298.0,1992.0,SUB-DISTRICT,Khatarshnong Laitkroh
17.0,298.0,1993.0,SUB-DISTRICT,Mawsynram
17.0,298.0,1994.0,SUB-DISTRICT,Shella Bholaganj
17.0,298.0,1995.0,SUB-DISTRICT,Pynursla
17.0,299.0,0.0,DISTRICT,Jaintia Hills
17.0,299.0,1996.0,SUB-DISTRICT,Thadlaskein
17.0,299.0,1997.0,SUB-DISTRICT,Laskein
17.0,299.0,1998.0,SUB-DISTRICT,Amlarem
17.0,299.0,1999.0,SUB-DISTRICT,Khliehriat
17.0,299.0,2000.0,SUB-DISTRICT,Saipung
18.0,0.0,0.0,STATE,ASSAM
18.0,300.0,0.0,DISTRICT,Kokrajhar
18.0,300.0,2001.0,SUB-DISTRICT,Gossaigaon (Pt)
18.0,300.0,2002.0,SUB-DISTRICT,Bhowraguri
18.0,300.0,2003.0,SUB-DISTRICT,Dotoma
18.0,300.0,2004.0,SUB-DISTRICT,Kokrajhar (Pt)
18.0,300.0,2007.0,SUB-DISTRICT,Golokganj (Pt)
18.0,300.0,2008.0,SUB-DISTRICT,Dhubri (Pt)
18.0,300.0,2005.0,SUB-DISTRICT,Bagribari (Pt)
18.0,300.0,2009.0,SUB-DISTRICT,Bilasipara (Pt)
18.0,300.0,2010.0,SUB-DISTRICT,Chapar (Pt)
18.0,301.0,0.0,DISTRICT,Dhubri
18.0,301.0,2001.0,SUB-DISTRICT,Gossaigaon (Pt)
18.0,301.0,2006.0,SUB-DISTRICT,Agamoni
18.0,301.0,2007.0,SUB-DISTRICT,Golokganj (Pt)
18.0,301.0,2008.0,SUB-DISTRICT,Dhubri (Pt)
18.0,301.0,2005.0,SUB-DISTRICT,Bagribari (Pt)
18.0,301.0,2009.0,SUB-DISTRICT,Bilasipara (Pt)
18.0,301.0,2010.0,SUB-DISTRICT,Chapar (Pt)
18.0,301.0,2011.0,SUB-DISTRICT,South Salmara
18.0,301.0,2012.0,SUB-DISTRICT,Mankachar
18.0,302.0,0.0,DISTRICT,Goalpara
18.0,302.0,2013.0,SUB-DISTRICT,Lakhipur
18.0,302.0,2014.0,SUB-DISTRICT,Balijana
18.0,302.0,2015.0,SUB-DISTRICT,Matia
18.0,302.0,2016.0,SUB-DISTRICT,Dudhnai
18.0,302.0,2017.0,SUB-DISTRICT,Rangjuli
18.0,303.0,0.0,DISTRICT,Barpeta
18.0,303.0,2018.0,SUB-DISTRICT,Barnagar (Pt)
18.0,303.0,2019.0,SUB-DISTRICT,Kalgachia
18.0,303.0,2020.0,SUB-DISTRICT,Baghbor
18.0,303.0,2021.0,SUB-DISTRICT,Chenga
18.0,303.0,2022.0,SUB-DISTRICT,Barpeta
18.0,303.0,2023.0,SUB-DISTRICT,Sarthebari
18.0,303.0,2024.0,SUB-DISTRICT,Bajali (Pt)
18.0,303.0,2025.0,SUB-DISTRICT,Sarupeta (Pt)
18.0,303.0,2140.0,SUB-DISTRICT,Jalah (Pt)
18.0,304.0,0.0,DISTRICT,Morigaon
18.0,304.0,2026.0,SUB-DISTRICT,Mayong
18.0,304.0,2027.0,SUB-DISTRICT,Bhuragaon
18.0,304.0,2028.0,SUB-DISTRICT,Laharighat
18.0,304.0,2029.0,SUB-DISTRICT,Marigaon
18.0,304.0,2030.0,SUB-DISTRICT,Mikirbheta
18.0,305.0,0.0,DISTRICT,Nagaon
18.0,305.0,2031.0,SUB-DISTRICT,Kaliabor
18.0,305.0,2032.0,SUB-DISTRICT,Samaguri
18.0,305.0,2033.0,SUB-DISTRICT,Rupahi
18.0,305.0,2034.0,SUB-DISTRICT,Dhing
18.0,305.0,2035.0,SUB-DISTRICT,Nagaon
18.0,305.0,2036.0,SUB-DISTRICT,Raha
18.0,305.0,2037.0,SUB-DISTRICT,Kampur
18.0,305.0,2038.0,SUB-DISTRICT,Hojai
18.0,305.0,2039.0,SUB-DISTRICT,Doboka
18.0,305.0,2040.0,SUB-DISTRICT,Lanka
18.0,306.0,0.0,DISTRICT,Sonitpur
18.0,306.0,2041.0,SUB-DISTRICT,Dhekiajuli (Pt)
18.0,306.0,2042.0,SUB-DISTRICT,Chariduar
18.0,306.0,2043.0,SUB-DISTRICT,Tezpur
18.0,306.0,2044.0,SUB-DISTRICT,Na-Duar
18.0,306.0,2045.0,SUB-DISTRICT,Biswanath
18.0,306.0,2046.0,SUB-DISTRICT,Helem
18.0,306.0,2047.0,SUB-DISTRICT,Gohpur
18.0,307.0,0.0,DISTRICT,Lakhimpur
18.0,307.0,2048.0,SUB-DISTRICT,Narayanpur
18.0,307.0,2049.0,SUB-DISTRICT,Bihpuria
18.0,307.0,2050.0,SUB-DISTRICT,Naobaicha
18.0,307.0,2051.0,SUB-DISTRICT,Kadam
18.0,307.0,2052.0,SUB-DISTRICT,North Lakhimpur
18.0,307.0,2053.0,SUB-DISTRICT,Dhakuakhana (Pt)
18.0,307.0,2054.0,SUB-DISTRICT,Subansiri (Pt)
18.0,308.0,0.0,DISTRICT,Dhemaji
18.0,308.0,2055.0,SUB-DISTRICT,Dhemaji
18.0,308.0,2056.0,SUB-DISTRICT,Sissibargaon
18.0,308.0,2057.0,SUB-DISTRICT,Jonai
18.0,308.0,2053.0,SUB-DISTRICT,Dhakuakhana (Pt-I)
18.0,308.0,2054.0,SUB-DISTRICT,Subansiri (Pt-I)
18.0,308.0,2058.0,SUB-DISTRICT,Gogamukh
18.0,309.0,0.0,DISTRICT,Tinsukia
18.0,309.0,2059.0,SUB-DISTRICT,Sadiya
18.0,309.0,2060.0,SUB-DISTRICT,Doom Dooma
18.0,309.0,2061.0,SUB-DISTRICT,Tinsukia
18.0,309.0,2062.0,SUB-DISTRICT,Margherita
18.0,310.0,0.0,DISTRICT,Dibrugarh
18.0,310.0,2063.0,SUB-DISTRICT,Dibrugarh West
18.0,310.0,2064.0,SUB-DISTRICT,Dibrugarh East
18.0,310.0,2065.0,SUB-DISTRICT,Chabua
18.0,310.0,2066.0,SUB-DISTRICT,Tengakhat
18.0,310.0,2067.0,SUB-DISTRICT,Moran
18.0,310.0,2068.0,SUB-DISTRICT,Tingkhong
18.0,310.0,2069.0,SUB-DISTRICT,Naharkatiya
18.0,311.0,0.0,DISTRICT,Sivasagar
18.0,311.0,2070.0,SUB-DISTRICT,Dimow
18.0,311.0,2071.0,SUB-DISTRICT,Sibsagar
18.0,311.0,2072.0,SUB-DISTRICT,Amguri
18.0,311.0,2073.0,SUB-DISTRICT,Nazira
18.0,311.0,2074.0,SUB-DISTRICT,Sonari
18.0,311.0,2075.0,SUB-DISTRICT,Mahmora
18.0,312.0,0.0,DISTRICT,Jorhat
18.0,312.0,2076.0,SUB-DISTRICT,Majuli
18.0,312.0,2077.0,SUB-DISTRICT,Jorhat West
18.0,312.0,2078.0,SUB-DISTRICT,Jorhat East
18.0,312.0,2079.0,SUB-DISTRICT,Teok
18.0,312.0,2080.0,SUB-DISTRICT,Titabor
18.0,312.0,2081.0,SUB-DISTRICT,Mariani
18.0,313.0,0.0,DISTRICT,Golaghat
18.0,313.0,2082.0,SUB-DISTRICT,Bokakhat
18.0,313.0,2083.0,SUB-DISTRICT,Khumtai
18.0,313.0,2084.0,SUB-DISTRICT,Dergaon
18.0,313.0,2085.0,SUB-DISTRICT,Golaghat
18.0,313.0,2086.0,SUB-DISTRICT,Morangi
18.0,313.0,2087.0,SUB-DISTRICT,Sarupathar
18.0,314.0,0.0,DISTRICT,Karbi Anglong
18.0,314.0,2088.0,SUB-DISTRICT,Donka
18.0,314.0,2089.0,SUB-DISTRICT,Diphu
18.0,314.0,2090.0,SUB-DISTRICT,Phuloni
18.0,314.0,2091.0,SUB-DISTRICT,Silonijan
18.0,315.0,0.0,DISTRICT,Dima Hasao
18.0,315.0,2092.0,SUB-DISTRICT,Umrangso
18.0,315.0,2093.0,SUB-DISTRICT,Haflong
18.0,315.0,2094.0,SUB-DISTRICT,Mahur
18.0,315.0,2095.0,SUB-DISTRICT,Maibong
18.0,316.0,0.0,DISTRICT,Cachar
18.0,316.0,2096.0,SUB-DISTRICT,Katigora
18.0,316.0,2097.0,SUB-DISTRICT,Silchar
18.0,316.0,2098.0,SUB-DISTRICT,Udarbond
18.0,316.0,2099.0,SUB-DISTRICT,Sonai
18.0,316.0,2100.0,SUB-DISTRICT,Lakhipur
18.0,317.0,0.0,DISTRICT,Karimganj
18.0,317.0,2101.0,SUB-DISTRICT,Karimganj
18.0,317.0,2102.0,SUB-DISTRICT,Badarpur
18.0,317.0,2103.0,SUB-DISTRICT,Nilambazar
18.0,317.0,2104.0,SUB-DISTRICT,Patharkandi
18.0,317.0,2105.0,SUB-DISTRICT,Ramkrishna Nagar
18.0,318.0,0.0,DISTRICT,Hailakandi
18.0,318.0,2106.0,SUB-DISTRICT,Algapur
18.0,318.0,2107.0,SUB-DISTRICT,Hailakandi
18.0,318.0,2108.0,SUB-DISTRICT,Lala
18.0,318.0,2109.0,SUB-DISTRICT,Katlichara
18.0,319.0,0.0,DISTRICT,Bongaigaon
18.0,319.0,2110.0,SUB-DISTRICT,Bongaigaon (Pt)
18.0,319.0,2111.0,SUB-DISTRICT,Boitamari
18.0,319.0,2112.0,SUB-DISTRICT,Srijangram
18.0,319.0,2115.0,SUB-DISTRICT,Bijni (Pt)
18.0,319.0,2114.0,SUB-DISTRICT,Sidli (Pt)
18.0,320.0,0.0,DISTRICT,Chirang
18.0,320.0,2004.0,SUB-DISTRICT,Kokrajhar (Pt)
18.0,320.0,2113.0,SUB-DISTRICT,Bengtol
18.0,320.0,2114.0,SUB-DISTRICT,Sidli (Pt)
18.0,320.0,2110.0,SUB-DISTRICT,Bongaigaon (Pt)
18.0,320.0,2115.0,SUB-DISTRICT,Bijni (Pt)
18.0,320.0,2018.0,SUB-DISTRICT,Barnagar (Pt)
18.0,321.0,0.0,DISTRICT,Kamrup
18.0,321.0,2141.0,SUB-DISTRICT,Goreswar (Pt)
18.0,321.0,2116.0,SUB-DISTRICT,Rangia (Pt)
18.0,321.0,2117.0,SUB-DISTRICT,Koya
18.0,321.0,2118.0,SUB-DISTRICT,Kamalpur
18.0,321.0,2119.0,SUB-DISTRICT,Hajo
18.0,321.0,2120.0,SUB-DISTRICT,Chhaygaon
18.0,321.0,2121.0,SUB-DISTRICT,Goroimari
18.0,321.0,2122.0,SUB-DISTRICT,Chamaria
18.0,321.0,2123.0,SUB-DISTRICT,Nagarbera
18.0,321.0,2124.0,SUB-DISTRICT,Boko
18.0,321.0,2125.0,SUB-DISTRICT,Palasbari
18.0,321.0,2126.0,SUB-DISTRICT,North Guwahati (Pt)
18.0,322.0,0.0,DISTRICT,Kamrup Metropolitan
18.0,322.0,2127.0,SUB-DISTRICT,Azara
18.0,322.0,2126.0,SUB-DISTRICT,North Guwahati (Pt)
18.0,322.0,2128.0,SUB-DISTRICT,Guwahati
18.0,322.0,2129.0,SUB-DISTRICT,Dispur
18.0,322.0,2130.0,SUB-DISTRICT,Sonapur
18.0,322.0,2131.0,SUB-DISTRICT,Chandrapur
18.0,323.0,0.0,DISTRICT,Nalbari
18.0,323.0,2142.0,SUB-DISTRICT,Barama (Pt)
18.0,323.0,2132.0,SUB-DISTRICT,Tihu (Pt)
18.0,323.0,2133.0,SUB-DISTRICT,Pachim Nalbari
18.0,323.0,2134.0,SUB-DISTRICT,Barkhetri
18.0,323.0,2135.0,SUB-DISTRICT,Barbhag
18.0,323.0,2136.0,SUB-DISTRICT,Nalbari
18.0,323.0,2137.0,SUB-DISTRICT,Banekuchi
18.0,323.0,2138.0,SUB-DISTRICT,Ghograpar (Pt)
18.0,323.0,2139.0,SUB-DISTRICT,Baganpara (Pt)
18.0,324.0,0.0,DISTRICT,Baksa
18.0,324.0,2018.0,SUB-DISTRICT,Barnagar (Pt)
18.0,324.0,2024.0,SUB-DISTRICT,Bajali (Pt)
18.0,324.0,2025.0,SUB-DISTRICT,Sarupeta (Pt)
18.0,324.0,2140.0,SUB-DISTRICT,Jalah (Pt)
18.0,324.0,2141.0,SUB-DISTRICT,Goreswar (Pt)
18.0,324.0,2116.0,SUB-DISTRICT,Rangia (Pt)
18.0,324.0,2142.0,SUB-DISTRICT,Barama (Pt)
18.0,324.0,2132.0,SUB-DISTRICT,Tihu (Pt)
18.0,324.0,2138.0,SUB-DISTRICT,Ghograpar (Pt)
18.0,324.0,2143.0,SUB-DISTRICT,Baska
18.0,324.0,2139.0,SUB-DISTRICT,Baganpara (Pt)
18.0,324.0,2144.0,SUB-DISTRICT,Tamulpur
18.0,324.0,2146.0,SUB-DISTRICT,Pathorighat (Pt)
18.0,325.0,0.0,DISTRICT,Darrang
18.0,325.0,2145.0,SUB-DISTRICT,Khoirabari (Pt)
18.0,325.0,2146.0,SUB-DISTRICT,Pathorighat (Pt)
18.0,325.0,2147.0,SUB-DISTRICT,Sipajhar
18.0,325.0,2148.0,SUB-DISTRICT,Mangaldoi (Pt)
18.0,325.0,2150.0,SUB-DISTRICT,Kalaigaon (Pt)
18.0,325.0,2149.0,SUB-DISTRICT,Dalgaon (Pt)
18.0,326.0,0.0,DISTRICT,Udalguri
18.0,326.0,2145.0,SUB-DISTRICT,Khoirabari (Pt)
18.0,326.0,2146.0,SUB-DISTRICT,Pathorighat (Pt)
18.0,326.0,2148.0,SUB-DISTRICT,Mangaldoi (Pt)
18.0,326.0,2150.0,SUB-DISTRICT,Kalaigaon (Pt)
18.0,326.0,2149.0,SUB-DISTRICT,Dalgaon (Pt)
18.0,326.0,2151.0,SUB-DISTRICT,Harisinga
18.0,326.0,2152.0,SUB-DISTRICT,Udalguri
18.0,326.0,2153.0,SUB-DISTRICT,Mazbat
18.0,326.0,2041.0,SUB-DISTRICT,Dhekiajuli (Pt)
19.0,0.0,0.0,STATE,WEST BENGAL
19.0,327.0,0.0,DISTRICT,Darjiling 
19.0,327.0,2154.0,SUB-DISTRICT,Darjeeling Pulbazar
19.0,327.0,2155.0,SUB-DISTRICT,Rangli Rangliot
19.0,327.0,2156.0,SUB-DISTRICT,Kalimpong -I
19.0,327.0,2157.0,SUB-DISTRICT,Kalimpong - II
19.0,327.0,2158.0,SUB-DISTRICT,Gorubathan
19.0,327.0,2159.0,SUB-DISTRICT,Jorebunglow Sukiapokhri
19.0,327.0,2160.0,SUB-DISTRICT,Mirik
19.0,327.0,2161.0,SUB-DISTRICT,Kurseong
19.0,327.0,2162.0,SUB-DISTRICT,Matigara 
19.0,327.0,2163.0,SUB-DISTRICT,Naxalbari
19.0,327.0,2164.0,SUB-DISTRICT,Phansidewa
19.0,327.0,2165.0,SUB-DISTRICT,Kharibari
19.0,328.0,0.0,DISTRICT,Jalpaiguri 
19.0,328.0,2166.0,SUB-DISTRICT,Rajganj
19.0,328.0,2167.0,SUB-DISTRICT,Mal
19.0,328.0,2168.0,SUB-DISTRICT,Matiali
19.0,328.0,2169.0,SUB-DISTRICT,Nagrakata
19.0,328.0,2170.0,SUB-DISTRICT,Madarihat
19.0,328.0,2171.0,SUB-DISTRICT,Kalchini
19.0,328.0,2172.0,SUB-DISTRICT,Kumargram
19.0,328.0,2173.0,SUB-DISTRICT,Alipurduar - I
19.0,328.0,2174.0,SUB-DISTRICT,Alipurduar - II
19.0,328.0,2175.0,SUB-DISTRICT,Falakata
19.0,328.0,2176.0,SUB-DISTRICT,Dhupguri
19.0,328.0,2177.0,SUB-DISTRICT,Maynaguri
19.0,328.0,2178.0,SUB-DISTRICT,Jalpaiguri
19.0,329.0,0.0,DISTRICT,Koch Bihar 
19.0,329.0,2179.0,SUB-DISTRICT,Haldibari
19.0,329.0,2180.0,SUB-DISTRICT,Mekliganj
19.0,329.0,2181.0,SUB-DISTRICT,Mathabhanga - I
19.0,329.0,2182.0,SUB-DISTRICT,Mathabhanga - II
19.0,329.0,2183.0,SUB-DISTRICT,Cooch Behar - I
19.0,329.0,2184.0,SUB-DISTRICT,Cooch Behar - II
19.0,329.0,2185.0,SUB-DISTRICT,Tufanganj - I
19.0,329.0,2186.0,SUB-DISTRICT,Tufanganj - II
19.0,329.0,2187.0,SUB-DISTRICT,Dinhata - I
19.0,329.0,2188.0,SUB-DISTRICT,Dinhata - II
19.0,329.0,2189.0,SUB-DISTRICT,Sitai
19.0,329.0,2190.0,SUB-DISTRICT,Sitalkuchi
19.0,330.0,0.0,DISTRICT,Uttar Dinajpur
19.0,330.0,2191.0,SUB-DISTRICT,Chopra
19.0,330.0,2192.0,SUB-DISTRICT,Islampur
19.0,330.0,2193.0,SUB-DISTRICT,Goalpokhar - I
19.0,330.0,2194.0,SUB-DISTRICT,Goalpokhar - II
19.0,330.0,2195.0,SUB-DISTRICT,Karandighi
19.0,330.0,2196.0,SUB-DISTRICT,Raiganj
19.0,330.0,2197.0,SUB-DISTRICT,Hemtabad
19.0,330.0,2198.0,SUB-DISTRICT,Kaliaganj
19.0,330.0,2199.0,SUB-DISTRICT,Itahar
19.0,331.0,0.0,DISTRICT,Dakshin Dinajpur
19.0,331.0,2200.0,SUB-DISTRICT,Kushmundi
19.0,331.0,2201.0,SUB-DISTRICT,Gangarampur
19.0,331.0,2202.0,SUB-DISTRICT,Kumarganj
19.0,331.0,2203.0,SUB-DISTRICT,Hilli
19.0,331.0,2204.0,SUB-DISTRICT,Balurghat
19.0,331.0,2205.0,SUB-DISTRICT,Tapan
19.0,331.0,2206.0,SUB-DISTRICT,Bansihari
19.0,331.0,2207.0,SUB-DISTRICT,Harirampur
19.0,332.0,0.0,DISTRICT,Maldah 
19.0,332.0,2208.0,SUB-DISTRICT,Harischandrapur - I
19.0,332.0,2209.0,SUB-DISTRICT,Harischandrapur - II
19.0,332.0,2210.0,SUB-DISTRICT,Chanchal - I
19.0,332.0,2211.0,SUB-DISTRICT,Chanchal - II
19.0,332.0,2212.0,SUB-DISTRICT,Ratua - I
19.0,332.0,2213.0,SUB-DISTRICT,Ratua - II
19.0,332.0,2214.0,SUB-DISTRICT,Gazole
19.0,332.0,2215.0,SUB-DISTRICT,Bamangola
19.0,332.0,2216.0,SUB-DISTRICT,Habibpur
19.0,332.0,2217.0,SUB-DISTRICT,Maldah (Old)
19.0,332.0,2218.0,SUB-DISTRICT,English Bazar
19.0,332.0,2219.0,SUB-DISTRICT,Manikchak
19.0,332.0,2220.0,SUB-DISTRICT,Kaliachak - I
19.0,332.0,2221.0,SUB-DISTRICT,Kaliachak - II
19.0,332.0,2222.0,SUB-DISTRICT,Kaliachak - III
19.0,333.0,0.0,DISTRICT,Murshidabad 
19.0,333.0,2223.0,SUB-DISTRICT,Farakka
19.0,333.0,2224.0,SUB-DISTRICT,Samserganj
19.0,333.0,2225.0,SUB-DISTRICT,Suti - I
19.0,333.0,2226.0,SUB-DISTRICT,Suti - II
19.0,333.0,2227.0,SUB-DISTRICT,Raghunathganj - I
19.0,333.0,2228.0,SUB-DISTRICT,Raghunathganj - II
19.0,333.0,2229.0,SUB-DISTRICT,Lalgola
19.0,333.0,2230.0,SUB-DISTRICT,Sagardighi
19.0,333.0,2231.0,SUB-DISTRICT,Bhagawangola - I
19.0,333.0,2232.0,SUB-DISTRICT,Bhagawangola - II
19.0,333.0,2233.0,SUB-DISTRICT,Raninagar - II
19.0,333.0,2234.0,SUB-DISTRICT,Jalangi
19.0,333.0,2235.0,SUB-DISTRICT,Domkal
19.0,333.0,2236.0,SUB-DISTRICT,Raninagar - I
19.0,333.0,2237.0,SUB-DISTRICT,Murshidabad Jiaganj
19.0,333.0,2238.0,SUB-DISTRICT,Nabagram
19.0,333.0,2239.0,SUB-DISTRICT,Khargram
19.0,333.0,2240.0,SUB-DISTRICT,Kandi
19.0,333.0,2241.0,SUB-DISTRICT,Berhampore
19.0,333.0,2242.0,SUB-DISTRICT,Hariharpara
19.0,333.0,2243.0,SUB-DISTRICT,Nawda
19.0,333.0,2244.0,SUB-DISTRICT,Beldanga - I
19.0,333.0,2245.0,SUB-DISTRICT,Beldanga - II
19.0,333.0,2246.0,SUB-DISTRICT,Bharatpur - II
19.0,333.0,2247.0,SUB-DISTRICT,Bharatpur - I
19.0,333.0,2248.0,SUB-DISTRICT,Burwan
19.0,334.0,0.0,DISTRICT,Birbhum
19.0,334.0,2249.0,SUB-DISTRICT,Murarai - I
19.0,334.0,2250.0,SUB-DISTRICT,Murarai - II
19.0,334.0,2251.0,SUB-DISTRICT,Nalhati - I
19.0,334.0,2252.0,SUB-DISTRICT,Nalhati - II
19.0,334.0,2253.0,SUB-DISTRICT,Rampurhat - I
19.0,334.0,2254.0,SUB-DISTRICT,Rampurhat - II
19.0,334.0,2255.0,SUB-DISTRICT,Mayureswar - I
19.0,334.0,2256.0,SUB-DISTRICT,Mayureswar - II
19.0,334.0,2257.0,SUB-DISTRICT,Mohammad Bazar
19.0,334.0,2258.0,SUB-DISTRICT,Rajnagar
19.0,334.0,2259.0,SUB-DISTRICT,Suri - I
19.0,334.0,2260.0,SUB-DISTRICT,Suri - II
19.0,334.0,2261.0,SUB-DISTRICT,Sainthia
19.0,334.0,2262.0,SUB-DISTRICT,Labpur
19.0,334.0,2263.0,SUB-DISTRICT,Nanoor
19.0,334.0,2264.0,SUB-DISTRICT,Bolpur Sriniketan
19.0,334.0,2265.0,SUB-DISTRICT,Illambazar
